NORAD_CAT_ID,OBJECT_NAME,OBJECT_ID,EPOCH,CREATION_DATE,INCLINATION,RA_OF_ASC_NODE,ECCENTRICITY,ARG_OF_PERICENTER,MEAN_ANOMALY,MEAN_MOTION,SEMIMAJOR_AXIS,PERIOD,BSTAR,DECAY_DATE,TLE_LINE1,TLE_LINE2,ELEMENT_SET_NO
60278,STARLINK-32156,2024-132A,2026-07-26T02:30:56.846304,2026-07-26T10:36:54,53.1589,129.4194,0.00015363,59.1594,300.9557,15.30176760,6853.421,94.107,-0.00008258991700,,1 60278U 24132A   26207.10482461 -.00002803  00000-0 -82590-4 0  9991,2 60278  53.1589 129.4194 0001536  59.1594 300.9557 15.30176760113970,999
60279,STARLINK-32010,2024-132B,2026-07-26T01:27:19.749600,2026-07-26T10:36:54,53.1596,129.1475,0.00012400,103.5402,256.5738,15.31700811,6848.875,94.013,-0.00002056299700,,1 60279U 24132B   26207.06064525 -.00001003  00000-0 -20563-4 0  9997,2 60279  53.1596 129.1475 0001240 103.5402 256.5738 15.31700811112755,999
60280,STARLINK-32118,2024-132C,2026-07-26T06:00:02.999808,2026-07-26T10:36:54,53.1588,128.5949,0.00006638,84.8247,71.0891,15.34351393,6840.985,93.851,0.00188138120000,,1 60280U 24132C   26207.25003472  .00063631  00000-0  18814-2 0  9991,2 60280  53.1588 128.5949 0000664  84.8247  71.0891 15.34351393  5711,999
60281,STARLINK-32038,2024-132D,2026-07-26T06:00:02.999808,2026-07-26T10:36:54,53.1589,128.5059,0.00013175,73.8415,128.5753,15.34362333,6840.952,93.850,0.00187696720000,,1 60281U 24132D   26207.25003472  .00063502  00000-0  18770-2 0  9990,2 60281  53.1589 128.5059 0001318  73.8415 128.5753 15.34362333  5718,999
60282,STARLINK-32113,2024-132E,2026-07-26T04:58:14.538144,2026-07-26T10:36:54,53.1629,128.6375,0.00012918,80.0868,280.0280,15.34399192,6840.843,93.848,0.00000981824800,,1 60282U 24132E   26207.20711271 -.00000045  00000-0  98182-5 0  9991,2 60282  53.1629 128.6375 0001292  80.0868 280.0280 15.34399192112776,999
60283,STARLINK-32037,2024-132F,2026-07-26T04:48:41.700096,2026-07-26T10:36:54,53.1602,128.5905,0.00013394,101.5510,258.5642,15.31699580,6848.878,94.013,-0.00000013211700,,1 60283U 24132F   26207.20048264 -.00000369  00000-0 -13212-6 0  9999,2 60283  53.1602 128.5905 0001339 101.5510 258.5642 15.31699580112774,999
60284,STARLINK-32123,2024-132G,2026-07-26T03:00:30.609792,2026-07-26T10:36:54,53.1603,116.7747,0.00013978,101.6332,258.4826,15.30205981,6853.334,94.105,0.00005608005300,,1 60284U 24132G   26207.12535428  .00001302  00000-0  56080-4 0  9998,2 60284  53.1603 116.7747 0001398 101.6332 258.4826 15.30205981112935,999
60285,STARLINK-32122,2024-132H,2026-07-26T02:07:39.661536,2026-07-26T10:36:54,53.1599,129.3154,0.00011624,123.4405,236.6708,15.31701652,6848.872,94.013,0.00000544309000,,1 60285U 24132H   26207.08865349 -.00000196  00000-0  54431-5 0  9992,2 60285  53.1599 129.3154 0001162 123.4405 236.6708 15.31701652112758,999
60286,STARLINK-31656,2024-132J,2026-07-26T03:46:44.423904,2026-07-26T10:36:54,53.1593,129.0412,0.00012386,110.7383,249.3751,15.30227032,6853.271,94.104,-0.00022520669000,,1 60286U 24132J   26207.15745861 -.00007029  00000-0 -22521-3 0  9993,2 60286  53.1593 129.0412 0001239 110.7383 249.3751 15.30227032112760,999
60287,STARLINK-32114,2024-132K,2026-07-26T04:55:25.105152,2026-07-26T10:36:54,53.1608,128.6203,0.00014765,91.4928,268.6243,15.31700845,6848.874,94.013,-0.00000712005100,,1 60287U 24132K   26207.20515168 -.00000586  00000-0 -71201-5 0  9997,2 60287  53.1608 128.6203 0001476  91.4928 268.6243 15.31700845112774,999
60288,STARLINK-31997,2024-132L,2026-07-26T05:07:08.422752,2026-07-26T10:36:54,53.1600,128.6674,0.00009389,67.2416,292.8684,15.30185215,6853.396,94.106,-0.00003090966400,,1 60288U 24132L   26207.21329193 -.00001274  00000-0 -30910-4 0  9996,2 60288  53.1600 128.6674 0000939  67.2416 292.8684 15.30185215112770,999
60289,STARLINK-32000,2024-132M,2026-07-26T02:34:23.633472,2026-07-26T10:36:54,53.1595,128.7250,0.00011670,93.6003,266.5132,15.31707387,6848.855,94.013,0.00002825552300,,1 60289U 24132M   26207.10721798  .00000512  00000-0  28256-4 0  9994,2 60289  53.1595 128.7250 0001167  93.6003 266.5132 15.31707387112760,999
60290,STARLINK-32141,2024-132N,2026-07-26T03:48:41.994432,2026-07-26T10:36:54,53.1610,129.0426,0.00013304,63.4693,296.6446,15.34416603,6840.791,93.847,0.00032220519000,,1 60290U 24132N   26207.15881938  .00010531  00000-0  32221-3 0  9992,2 60290  53.1610 129.0426 0001330  63.4693 296.6446 15.34416603112764,999
60291,STARLINK-32142,2024-132P,2026-07-26T04:46:07.924512,2026-07-26T10:36:54,53.1617,128.5764,0.00016752,117.8848,242.2324,15.34388200,6840.875,93.848,-0.00001280133700,,1 60291U 24132P   26207.19870283 -.00000809  00000-0 -12801-4 0  9990,2 60291  53.1617 128.5764 0001675 117.8848 242.2324 15.34388200112773,999
60292,STARLINK-32149,2024-132Q,2026-07-26T01:34:19.715808,2026-07-26T10:36:54,53.1593,129.1802,0.00081936,155.3091,204.8305,15.32267924,6847.185,93.978,-0.00380886570000,,1 60292U 24132Q   26207.06550597 -.00118947  00000-0 -38089-2 0  9997,2 60292  53.1593 129.1802 0008194 155.3091 204.8305 15.32267924112755,999
60293,STARLINK-32159,2024-132R,2026-07-26T06:45:26.303616,2026-07-26T10:36:54,53.1618,128.3825,0.00032622,66.3627,293.7716,15.30371323,6852.841,94.095,0.00065411661000,,1 60293U 24132R   26207.28155444  .00019168  00000-0  65412-3 0  9998,2 60293  53.1618 128.3825 0003262  66.3627 293.7716 15.30371323112780,999
60294,STARLINK-32150,2024-132S,2026-07-26T04:49:10.562016,2026-07-26T10:36:54,53.1603,128.5969,0.00013203,76.2488,283.8660,15.31706057,6848.859,94.013,0.00001181216500,,1 60294U 24132S   26207.20081669  .00000001  00000-0  11812-4 0  9990,2 60294  53.1603 128.5969 0001320  76.2488 283.8660 15.31706057112778,999
60295,STARLINK-32126,2024-132T,2026-07-26T04:29:01.036320,2026-07-26T10:36:54,53.1596,128.5073,0.00014178,76.1213,283.9946,15.31699028,6848.880,94.013,-0.00002739669700,,1 60295U 24132T   26207.18681755 -.00001215  00000-0 -27397-4 0  9995,2 60295  53.1596 128.5073 0001418  76.1213 283.9946 15.31699028112776,999
60296,STARLINK-32143,2024-132U,2026-07-26T04:15:34.239168,2026-07-26T10:36:54,53.1595,128.4536,0.00014315,96.7614,263.3550,15.31699807,6848.878,94.013,0.00000926484500,,1 60296U 24132U   26207.17747962 -.00000078  00000-0  92648-5 0  9995,2 60296  53.1595 128.4536 0001432  96.7614 263.3550 15.31699807112776,999
60297,STARLINK-32034,2024-132V,2026-07-26T03:54:55.740960,2026-07-26T10:36:54,53.1592,128.3626,0.00012174,91.8741,268.2400,15.31700001,6848.877,94.013,-0.00002532156100,,1 60297U 24132V   26207.16314515 -.00001151  00000-0 -25322-4 0  9997,2 60297  53.1592 128.3626 0001217  91.8741 268.2400 15.31700001112778,999
60298,STARLINK-32124,2024-132W,2026-07-26T02:34:53.995296,2026-07-26T10:36:54,53.1591,128.7261,0.00012474,102.0748,258.0393,15.31691769,6848.902,94.014,-0.00003937217300,,1 60298U 24132W   26207.10756939 -.00001586  00000-0 -39372-4 0  9994,2 60298  53.1591 128.7261 0001247 102.0748 258.0393 15.31691769112769,999
60299,STARLINK-32151,2024-132X,2026-07-26T00:07:21.372672,2026-07-26T10:36:54,53.1603,101.5229,0.00014417,105.8631,254.2528,15.30187221,6853.390,94.106,-0.00001097198100,,1 60299U 24132X   26207.00510848 -.00000684  00000-0 -10972-4 0  9994,2 60299  53.1603 101.5229 0001442 105.8631 254.2528 15.30187221113138,999
60300,STARLINK-32134,2024-132Y,2026-07-26T04:43:04.839456,2026-07-26T10:36:54,53.1609,128.5700,0.00011839,100.8804,259.2332,15.34411340,6840.807,93.847,0.00012802678000,,1 60300U 24132Y   26207.19658379  .00003953  00000-0  12803-3 0  9993,2 60300  53.1609 128.5700 0001184 100.8804 259.2332 15.34411340112773,999
60301,STARLINK-11147,2024-133A,2026-07-26T04:28:22.755072,2026-07-26T10:36:54,53.1586,183.7031,0.00012303,95.7574,264.3584,15.69716871,6737.844,91.736,0.00003198602100,,1 60301U 24133A   26207.18637448  .00003289  00000-0  31986-4 0  9994,2 60301  53.1586 183.7031 0001230  95.7574 264.3584 15.69716871115488,999
60302,STARLINK-11128,2024-133B,2026-07-26T04:21:18.645984,2026-07-26T10:36:54,53.1592,183.6715,0.00011285,90.5436,269.5712,15.69718809,6737.839,91.736,0.00000653950400,,1 60302U 24133B   26207.18146581  .00000204  00000-0  65395-5 0  9994,2 60302  53.1592 183.6715 0001129  90.5436 269.5712 15.69718809115484,999
60303,STARLINK-11227,2024-133C,2026-07-26T04:14:14.549856,2026-07-26T10:36:54,53.1590,183.6363,0.00009925,88.9141,271.1991,15.69713022,6737.855,91.737,0.00001049605000,,1 60303U 24133C   26207.17655729  .00000683  00000-0  10496-4 0  9995,2 60303  53.1590 183.6363 0000992  88.9141 271.1991 15.69713022115562,999
60304,STARLINK-11224,2024-133D,2026-07-26T04:07:10.857216,2026-07-26T10:36:54,53.1593,183.6029,0.00011168,89.2388,270.8758,15.69728997,6737.809,91.736,-0.00002659575000,,1 60304U 24133D   26207.17165344 -.00003812  00000-0 -26596-4 0  9992,2 60304  53.1593 183.6029 0001117  89.2388 270.8758 15.69728997115566,999
60305,STARLINK-11115,2024-133E,2026-07-26T05:31:47.988192,2026-07-26T10:36:54,53.1591,183.2555,0.00009504,93.0138,267.0988,15.69714732,6737.850,91.736,0.00003008362600,,1 60305U 24133E   26207.23041653  .00003058  00000-0  30084-4 0  9993,2 60305  53.1591 183.2555 0000950  93.0138 267.0988 15.69714732115492,999
60306,STARLINK-11109,2024-133F,2026-07-26T03:53:02.950080,2026-07-26T10:36:54,53.1595,183.5386,0.00012912,97.9047,262.2117,15.69730992,6737.804,91.735,-0.00001316852800,,1 60306U 24133F   26207.16183970 -.00002185  00000-0 -13169-4 0  9992,2 60306  53.1595 183.5386 0001291  97.9047 262.2117 15.69730992115489,999
60307,STARLINK-11223,2024-133G,2026-07-26T03:38:55.412736,2026-07-26T10:36:54,53.1591,183.4680,0.00010979,95.9953,264.1191,15.69717201,6737.843,91.736,0.00000589474600,,1 60307U 24133G   26207.15203024  .00000126  00000-0  58947-5 0  9990,2 60307  53.1591 183.4680 0001098  95.9953 264.1191 15.69717201115482,999
60308,STARLINK-11192,2024-133H,2026-07-26T05:17:40.589088,2026-07-26T10:36:54,53.1583,183.1883,0.00006580,89.3622,270.7471,15.69712181,6737.858,91.737,0.00000382572400,,1 60308U 24133H   26207.22060867 -.00000124  00000-0  38257-5 0  9996,2 60308  53.1583 183.1883 0000658  89.3622 270.7471 15.69712181115494,999
60309,STARLINK-11213,2024-133J,2026-07-26T02:00:10.902528,2026-07-26T10:36:54,53.1595,183.7482,0.00012070,112.7982,247.3163,15.69709385,6737.866,91.737,0.00000101057000,,1 60309U 24133J   26207.08345952 -.00000466  00000-0  10106-5 0  9994,2 60309  53.1595 183.7482 0001207 112.7982 247.3163 15.69709385115478,999
60310,STARLINK-11200,2024-133K,2026-07-26T04:56:28.882176,2026-07-26T10:36:54,53.1586,183.0902,0.00008881,102.5222,257.5895,15.69711672,6737.859,91.737,0.00000773102700,,1 60310U 24133K   26207.20588984  .00000348  00000-0  77310-5 0  9992,2 60310  53.1586 183.0902 0000888 102.5222 257.5895 15.69711672115497,999
60312,STARLINK-11206,2024-133M,2026-07-26T03:10:48.523584,2026-07-26T10:36:54,53.1591,184.0740,0.00009105,81.8571,278.2550,15.69719546,6737.836,91.736,0.00001048406000,,1 60312U 24133M   26207.13250606  .00000682  00000-0  10484-4 0  9992,2 60312  53.1591 184.0740 0000911  81.8571 278.2550 15.69719546115473,999
60313,STARLINK-11205,2024-133N,2026-07-26T04:35:26.583360,2026-07-26T10:36:54,53.1572,183.7256,0.00010771,79.4347,280.6792,15.69724443,6737.822,91.736,0.00013562091000,,1 60313U 24133N   26207.19127990  .00015883  00000-0  13562-3 0  9996,2 60313  53.1572 183.7256 0001077  79.4347 280.6792 15.69724443115487,999
60314,STARLINK-32191,2024-133P,2026-07-25T21:02:54.870144,2026-07-26T04:22:28,53.1652,14.7534,0.00034030,130.5128,229.6171,15.34356886,6840.968,93.850,0.00013555825000,,1 60314U 24133P   26206.87702396  .00004199  00000-0  13556-3 0  9991,2 60314  53.1652  14.7534 0003403 130.5128 229.6171 15.34356886112801,999
60315,STARLINK-32194,2024-133Q,2026-07-25T16:39:33.857568,2026-07-26T04:22:28,53.1630,15.0412,0.00022401,120.5447,239.5777,15.34385167,6840.884,93.849,-0.00000116282300,,1 60315U 24133Q   26206.69414187 -.00000416  00000-0 -11628-5 0  9990,2 60315  53.1630  15.0412 0002240 120.5447 239.5777 15.34385167112781,999
60316,STARLINK-32192,2024-133R,2026-07-25T18:01:14.229696,2026-07-26T04:22:28,53.1615,14.6830,0.00011678,93.5598,266.5538,15.34387607,6840.877,93.849,0.00000712020100,,1 60316U 24133R   26206.75085914 -.00000136  00000-0  71202-5 0  9992,2 60316  53.1615  14.6830 0001168  93.5598 266.5538 15.34387607112885,999
60317,STARLINK-32189,2024-133S,2026-07-26T03:48:15.157728,2026-07-26T10:36:54,53.1611,12.9610,0.00011768,101.3481,258.7654,15.34388348,6840.875,93.848,0.00000816125500,,1 60317U 24133S   26207.15850877 -.00000101  00000-0  81613-5 0  9995,2 60317  53.1611  12.9610 0001177 101.3481 258.7654 15.34388348112940,999
60318,STARLINK-32190,2024-133T,2026-07-26T04:33:41.965920,2026-07-26T10:36:54,53.1612,13.1546,0.00017269,83.0847,277.0352,15.34381048,6840.897,93.849,0.00001449220600,,1 60318U 24133T   26207.19006905  .00000113  00000-0  14492-4 0  9997,2 60318  53.1612  13.1546 0001727  83.0847 277.0352 15.34381048112855,999
60319,STARLINK-32182,2024-133U,2026-07-25T19:56:15.290592,2026-07-26T04:22:28,53.1609,14.4726,0.00013938,105.9138,254.2018,15.34379853,6840.900,93.849,-0.00001480868000,,1 60319U 24133U   26206.83073253 -.00000876  00000-0 -14809-4 0  9998,2 60319  53.1609  14.4726 0001394 105.9138 254.2018 15.34379853112805,999
60320,STARLINK-32199,2024-133V,2026-07-26T04:06:25.876512,2026-07-26T10:36:54,53.1622,13.0358,0.00013004,88.1510,271.9641,15.34388492,6840.874,93.848,0.00000869800500,,1 60320U 24133V   26207.17113283 -.00000082  00000-0  86980-5 0  9994,2 60320  53.1622  13.0358 0001300  88.1510 271.9641 15.34388492112853,999
60321,STARLINK-32198,2024-133W,2026-07-25T18:04:15.300768,2026-07-26T04:22:28,53.1611,14.6965,0.00008747,83.3485,276.7617,15.34387041,6840.879,93.849,-0.00000538220600,,1 60321U 24133W   26206.75295487 -.00000558  00000-0 -53822-5 0  9993,2 60321  53.1611  14.6965 0000875  83.3485 276.7617 15.34387041112885,999
60329,STARLINK-31745,2024-136A,2026-07-26T06:50:38.038272,2026-07-26T10:36:54,53.1619,151.2323,0.00017621,74.6963,285.4233,15.31700663,6848.875,94.013,-0.00000171005500,,1 60329U 24136A   26207.28516248 -.00000419  00000-0 -17101-5 0  9990,2 60329  53.1619 151.2323 0001762  74.6963 285.4233 15.31700663112109,999
60330,STARLINK-32153,2024-136B,2026-07-24T14:40:17.425920,2026-07-24T20:39:12,53.1592,159.9813,0.00024681,229.6725,130.4060,15.30487259,6852.494,94.088,0.00130113610000,,1 60330U 24136B   26205.61131280  .00038724  00000-0  13011-2 0  9997,2 60330  53.1592 159.9813 0002468 229.6725 130.4060 15.30487259110626,999
60331,STARLINK-32203,2024-136C,2026-07-26T04:22:50.550528,2026-07-26T10:36:54,53.1602,140.6548,0.00013208,95.3468,264.7685,15.34390873,6840.867,93.848,0.00002368513200,,1 60331U 24136C   26207.18252952  .00000424  00000-0  23685-4 0  9998,2 60331  53.1602 140.6548 0001321  95.3468 264.7685 15.34390873111039,999
60332,STARLINK-32171,2024-136D,2026-07-26T03:29:15.888192,2026-07-26T10:36:54,53.1595,151.7945,0.00012079,101.4197,258.6940,15.31704050,6848.865,94.013,0.00000276748600,,1 60332U 24136D   26207.14532278 -.00000279  00000-0  27675-5 0  9990,2 60332  53.1595 151.7945 0001208 101.4197 258.6940 15.31704050110877,999
60333,STARLINK-32133,2024-136E,2026-07-26T05:42:56.138400,2026-07-26T10:36:54,53.1607,152.3609,0.00015725,95.4513,264.6667,15.30194430,6853.369,94.106,0.00002144305400,,1 60333U 24136E   26207.23814975  .00000276  00000-0  21443-4 0  9990,2 60333  53.1607 152.3609 0001572  95.4513 264.6667 15.30194430110871,999
60334,STARLINK-32132,2024-136F,2026-07-26T05:33:49.428576,2026-07-26T10:36:54,53.1603,152.3179,0.00014560,91.6930,268.4237,15.30188822,6853.385,94.106,-0.00000734422900,,1 60334U 24136F   26207.23182209 -.00000577  00000-0 -73442-5 0  9992,2 60334  53.1603 152.3179 0001456  91.6930 268.4237 15.30188822110875,999
60335,STARLINK-32168,2024-136G,2026-07-26T03:55:12.948384,2026-07-26T10:36:54,53.1605,152.6027,0.00015377,78.8897,281.2276,15.30188199,6853.387,94.106,-0.00000889672200,,1 60335U 24136G   26207.16334431 -.00000623  00000-0 -88967-5 0  9991,2 60335  53.1605 152.6027 0001538  78.8897 281.2276 15.30188199110865,999
60336,STARLINK-32079,2024-136H,2026-07-26T03:50:38.861664,2026-07-26T10:36:54,53.1605,152.5825,0.00014441,97.3163,262.8002,15.30193518,6853.371,94.106,0.00001549214800,,1 60336U 24136H   26207.16017201  .00000099  00000-0  15492-4 0  9992,2 60336  53.1605 152.5825 0001444  97.3163 262.8002 15.30193518110862,999
60338,STARLINK-32078,2024-136K,2026-07-26T02:10:31.198368,2026-07-26T10:36:54,53.1614,152.8570,0.00015917,94.5616,265.5567,15.30192248,6853.375,94.106,0.00002747083900,,1 60338U 24136K   26207.09063887  .00000454  00000-0  27471-4 0  9992,2 60338  53.1614 152.8570 0001592  94.5616 265.5567 15.30192248110854,999
60339,STARLINK-32175,2024-136L,2026-07-26T03:41:32.138016,2026-07-26T10:36:54,53.1594,152.5451,0.00014807,85.6832,274.4338,15.30187146,6853.390,94.106,0.00002724468800,,1 60339U 24136L   26207.15384419  .00000447  00000-0  27245-4 0  9998,2 60339  53.1594 152.5451 0001481  85.6832 274.4338 15.30187146110862,999
60340,STARLINK-32176,2024-136M,2026-07-26T06:45:04.457376,2026-07-26T10:36:54,53.1596,151.9145,0.00013053,91.1093,269.0058,15.30198305,6853.357,94.105,0.00003259127800,,1 60340U 24136M   26207.28130159  .00000606  00000-0  32591-4 0  9991,2 60340  53.1596 151.9145 0001305  91.1093 269.0058 15.30198305112056,999
60341,STARLINK-32185,2024-136N,2026-07-26T01:52:16.799808,2026-07-26T10:36:54,53.1585,152.7808,0.00014631,94.9494,265.1674,15.30190285,6853.381,94.106,0.00005040331300,,1 60341U 24136N   26207.07797222  .00001133  00000-0  50403-4 0  9997,2 60341  53.1585 152.7808 0001463  94.9494 265.1674 15.30190285110857,999
60342,STARLINK-32221,2024-136P,2026-07-26T01:56:50.659296,2026-07-26T10:36:54,53.1602,152.7969,0.00013259,85.5290,274.5862,15.30191253,6853.378,94.106,0.00000194722500,,1 60342U 24136P   26207.08114189 -.00000302  00000-0  19472-5 0  9994,2 60342  53.1602 152.7969 0001326  85.5290 274.5862 15.30191253110853,999
60343,STARLINK-32083,2024-136Q,2026-07-26T03:32:22.717824,2026-07-26T10:36:54,53.1613,152.4659,0.00020106,95.7176,264.4054,15.30212127,6853.316,94.105,0.00009673822400,,1 60343U 24136Q   26207.14748516  .00002508  00000-0  96738-4 0  9997,2 60343  53.1613 152.4659 0002011  95.7176 264.4054 15.30212127110863,999
60344,STARLINK-32077,2024-136R,2026-07-26T03:21:44.855136,2026-07-26T10:36:54,53.1610,152.4573,0.00012738,85.4689,274.6457,15.30210701,6853.320,94.105,0.00003644807700,,1 60344U 24136R   26207.14010249  .00000721  00000-0  36448-4 0  9990,2 60344  53.1610 152.4573 0001274  85.4689 274.6457 15.30210701110867,999
60345,STARLINK-32075,2024-136S,2026-07-26T03:15:41.364288,2026-07-26T10:36:54,53.1568,152.4275,0.00011255,79.9243,280.1885,15.30188211,6853.387,94.106,-0.00002788992700,,1 60345U 24136S   26207.13589542 -.00001185  00000-0 -27890-4 0  9995,2 60345  53.1568 152.4275 0001125  79.9243 280.1885 15.30188211110865,999
60346,STARLINK-32082,2024-136T,2026-07-26T03:17:12.791904,2026-07-26T10:36:54,53.1574,152.4354,0.00014196,104.9921,255.1237,15.30199933,6853.352,94.105,0.00003182710900,,1 60346U 24136T   26207.13695361  .00000583  00000-0  31827-4 0  9997,2 60346  53.1574 152.4354 0001420 104.9921 255.1237 15.30199933110867,999
60347,STARLINK-32084,2024-136U,2026-07-26T03:22:32.352672,2026-07-26T10:36:54,53.1604,151.7502,0.00014168,96.3198,263.7965,15.31706678,6848.857,94.013,0.00002907851000,,1 60347U 24136U   26207.14065223  .00000537  00000-0  29079-4 0  9992,2 60347  53.1604 151.7502 0001417  96.3198 263.7965 15.31706678110870,999
60348,STARLINK-32081,2024-136V,2026-07-26T03:02:22.788096,2026-07-26T10:36:54,53.1601,151.6600,0.00014803,81.4710,278.6460,15.31699462,6848.879,94.013,0.00000427326400,,1 60348U 24136V   26207.12665264 -.00000233  00000-0  42733-5 0  9999,2 60348  53.1601 151.6600 0001480  81.4710 278.6460 15.31699462110878,999
60349,STARLINK-32181,2024-136W,2026-07-26T03:09:40.626144,2026-07-26T10:36:54,53.1605,149.5677,0.00013651,82.1843,277.9314,15.34393265,6840.860,93.848,0.00002504404100,,1 60349U 24136W   26207.13172021  .00000470  00000-0  25044-4 0  9992,2 60349  53.1605 149.5677 0001365  82.1843 277.9314 15.34393265110909,999
60350,STARLINK-32076,2024-136X,2026-07-26T02:55:39.570528,2026-07-26T10:36:54,53.1593,151.6314,0.00015900,97.1197,262.9986,15.31691866,6848.901,94.014,0.00006822288000,,1 60350U 24136X   26207.12198577  .00001752  00000-0  68223-4 0  9997,2 60350  53.1593 151.6314 0001590  97.1197 262.9986 15.31691866110877,999
60351,STARLINK-32097,2024-136Y,2026-07-25T23:59:03.277536,2026-07-26T10:36:54,53.1595,150.1608,0.00013361,86.3256,273.7900,15.34395206,6840.854,93.848,-0.00000003283200,,1 60351U 24136Y   26206.99934349 -.00000377  00000-0 -32832-7 0  9991,2 60351  53.1595 150.1608 0001336  86.3256 273.7900 15.34395206110883,999
